config_hash,experiment,setting,session,window_id,state,fs,n_samples,m,tau_s,tau_samples,theiler_multiplier,w_samples,w_seconds,target_rr,achieved_rr,rr_error,rr_exact,epsilon,zero_distance_fraction,DET,LAM,TT,n_diagonal_lines,n_vertical_lines,valid,qc_reason
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,18,Drowsy,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,111.29399565962927,0.0,0.9147730647249576,0.7427215603359189,2.4516261836146565,15848,51009,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,18,Drowsy,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,110.93246383143148,0.0,0.9146167408278062,0.7400841958813582,2.4483107504910033,15714,50407,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,18,Drowsy,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,111.16556014499619,0.0,0.9146663437083686,0.7401295870170764,2.448368422106929,15520,49921,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,21,Drowsy,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,121.04642825580775,0.0,0.9082993811396058,0.8114792070034565,2.5705416439335504,15949,53153,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,21,Drowsy,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,120.69432599115498,0.0,0.9082840591530038,0.8106732072394065,2.5669932778853823,15812,52662,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,21,Drowsy,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,121.12765560174944,0.0,0.9083081022163013,0.810282184812886,2.56110398683178,15638,52247,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,22,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,117.45560321833372,0.0,0.9190017461128203,0.7950811883069833,2.586529358347663,16257,51757,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,22,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,117.09089764874369,0.0,0.9188145411804215,0.7930004677548964,2.58187711111545,16106,51217,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,22,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,117.86276965765465,0.0,0.9178999636671915,0.7912922368899116,2.5736907411419456,16007,50773,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,23,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,101.26924793479282,0.0,0.9313908323137776,0.6648176084193521,2.3087140352686397,15025,48485,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,23,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,100.92161623163905,0.0,0.9311560742171102,0.6620830684721206,2.305965161452024,14902,47878,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,23,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,100.77156360341621,0.0,0.9312098825239191,0.658695652173913,2.303279903445063,14786,47227,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,24,Drowsy,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,79.88616635538241,0.0,0.9278154584437027,0.827906921496193,2.6105961009045453,15142,53397,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,24,Drowsy,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,79.65456018581988,0.0,0.9271261858785996,0.826115115679384,2.6078676359230655,14989,52824,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,24,Drowsy,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,80.19288326998945,0.0,0.9272253845222236,0.8255601307981107,2.5796215704824976,14915,52850,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,25,Drowsy,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,82.64958076421689,0.0,0.939123617660684,0.7930321783648306,2.4234273476351227,14372,55098,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,25,Drowsy,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,82.38549170012246,0.0,0.9390959137411996,0.7914352879091356,2.4194287599912006,14261,54548,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,25,Drowsy,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,82.61233050520529,0.0,0.9386217754632433,0.790099309676638,2.4185697338177503,14124,53948,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,26,Drowsy,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,82.150771330827,0.0,0.9416536995022985,0.7853944195659662,2.4394473242450516,15070,54209,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,26,Drowsy,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,81.89348382563796,0.0,0.9410149081881094,0.7831416337838972,2.435463717573339,14925,53621,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,26,Drowsy,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,82.20519537660195,0.0,0.9416252876347342,0.7828085260990675,2.4302633805199934,14799,53193,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,27,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,91.81276693748129,0.0,0.9359877415753026,0.8511468516516801,2.5844153502127964,14186,55452,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,27,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,91.62713259667449,0.0,0.9360255226261439,0.8501385274116363,2.581281864530226,14088,54920,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,27,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,91.6795168461133,0.0,0.936066367930241,0.8484982439142545,2.575185620818937,13884,54412,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,28,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,94.22867681205248,0.0,0.9201776996448383,0.8111109791297944,2.51848710052188,14767,54227,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,28,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,94.34275204559194,0.0,0.9196660949662377,0.8138155606462214,2.5240300561693263,14673,53766,True,ok
