session,window_id,window_size_s,label,representation,fs,tau_samples,max_m,selected_m,min_fnn_percent,valid_count_at_selected_m,m_found
sample_12.csv,4,60,Awake,Raw,24.9893795136852,5,10,,1.4344262295081966,,False
sample_12.csv,5,60,Awake,Raw,24.9893795136852,5,10,,1.2422360248447204,,False
sample_12.csv,6,60,Awake,Raw,24.9893795136852,5,10,7.0,0.7539410555174777,1464.0,True
sample_12.csv,7,60,Awake,Raw,24.9893795136852,5,10,,1.8505825908156273,,False
sample_12.csv,8,60,Awake,Raw,24.9893795136852,5,10,,1.0281014393420151,,False
sample_12.csv,9,60,Awake,Raw,24.9893795136852,5,10,,1.5130674002751032,,False
sample_12.csv,13,60,Awake,Raw,24.9893795136852,5,10,5.0,0.20491803278688525,1474.0,True
sample_12.csv,14,60,Awake,Raw,24.9893795136852,5,10,6.0,0.7488087134104833,1469.0,True
sample_12.csv,15,60,Awake,Raw,24.9893795136852,5,10,,1.4295439074200136,,False
sample_12.csv,16,60,Awake,Raw,24.9893795136852,5,10,,1.7699115044247788,,False
sample_12.csv,17,60,Awake,Raw,24.9893795136852,5,10,,2.139406487232574,,False
sample_12.csv,29,60,Awake,Raw,24.9893795136852,5,10,,2.9675638371290542,,False
sample_12.csv,30,60,Awake,Raw,24.9893795136852,5,10,9.0,0.6901311249137336,1454.0,True
sample_12.csv,31,60,Awake,Raw,24.9893795136852,5,10,7.0,0.9562841530054645,1464.0,True
sample_12.csv,32,60,Awake,Raw,24.9893795136852,5,10,,1.8505825908156273,,False
sample_12.csv,33,60,Awake,Raw,24.9893795136852,5,10,,1.9060585432266848,,False
sample_12.csv,34,60,Awake,Raw,24.9893795136852,5,10,,2.9675638371290542,,False
sample_12.csv,12,60,Drowsy,Raw,24.9893795136852,5,10,,1.5656909462219197,,False
sample_12.csv,18,60,Drowsy,Raw,24.9893795136852,5,10,,2.03527815468114,,False
sample_12.csv,19,60,Drowsy,Raw,24.9893795136852,5,10,,1.8442622950819672,,False
sample_12.csv,20,60,Drowsy,Raw,24.9893795136852,5,10,,1.3112491373360937,,False
sample_12.csv,21,60,Drowsy,Raw,24.9893795136852,5,10,,1.1572498298162015,,False
sample_12.csv,22,60,Drowsy,Raw,24.9893795136852,5,10,,2.2774327122153206,,False
sample_12.csv,23,60,Drowsy,Raw,24.9893795136852,5,10,,1.9060585432266848,,False
sample_12.csv,24,60,Drowsy,Raw,24.9893795136852,5,10,,3.415300546448088,,False
sample_12.csv,25,60,Drowsy,Raw,24.9893795136852,5,10,,1.0966415352981496,,False
sample_12.csv,26,60,Drowsy,Raw,24.9893795136852,5,10,6.0,0.6830601092896175,1469.0,True
sample_12.csv,27,60,Drowsy,Raw,24.9893795136852,5,10,,1.031636863823934,,False
sample_12.csv,35,60,Drowsy,Raw,24.9893795136852,5,10,,2.3303632625085675,,False
sample_12.csv,36,60,Drowsy,Raw,24.9893795136852,5,10,6.0,0.4830917874396135,1469.0,True
sample_12.csv,37,60,Drowsy,Raw,24.9893795136852,5,10,,1.725327812284334,,False
sample_12.csv,38,60,Drowsy,Raw,24.9893795136852,5,10,,2.4154589371980677,,False
sample_12.csv,39,60,Drowsy,Raw,24.9893795136852,5,10,,2.7137042062415198,,False
sample_12.csv,40,60,Drowsy,Raw,24.9893795136852,5,10,,1.2422360248447204,,False
sample_12.csv,41,60,Drowsy,Raw,24.9893795136852,5,10,,2.7416038382453736,,False
sample_12.csv,42,60,Drowsy,Raw,24.9893795136852,5,10,,2.518720217835262,,False
sample_12.csv,43,60,Drowsy,Raw,24.9893795136852,5,10,,1.3568521031207599,,False
sample_12.csv,45,60,Drowsy,Raw,24.9893795136852,5,10,,1.5764222069910898,,False
sample_12.csv,46,60,Drowsy,Raw,24.9893795136852,5,10,,2.663934426229508,,False
sample_12.csv,47,60,Drowsy,Raw,24.9893795136852,5,10,,3.5075653370013753,,False
sample_12.csv,48,60,Drowsy,Raw,24.9893795136852,5,10,,1.1612021857923498,,False
sample_12.csv,49,60,Drowsy,Raw,24.9893795136852,5,10,,1.0966415352981496,,False
sample_12.csv,50,60,Drowsy,Raw,24.9893795136852,5,10,,2.3303632625085675,,False
sample_12.csv,51,60,Drowsy,Raw,24.9893795136852,5,10,,1.925722145804677,,False
sample_12.csv,52,60,Drowsy,Raw,24.9893795136852,5,10,,2.3989033584647017,,False
sample_12.csv,53,60,Drowsy,Raw,24.9893795136852,5,10,4.0,0.20491803278688525,1479.0,True
sample_12.csv,54,60,Drowsy,Raw,24.9893795136852,5,10,8.0,0.822481151473612,1459.0,True
sample_12.csv,55,60,Drowsy,Raw,24.9893795136852,5,10,,2.1174863387978142,,False
sample_12.csv,56,60,Drowsy,Raw,24.9893795136852,5,10,5.0,0.9497964721845319,1474.0,True
sample_12.csv,1,60,Awake,Processed,24.9893795136852,4,10,7.0,0.6798096532970768,1471.0,True
sample_12.csv,3,60,Awake,Processed,24.9893795136852,4,10,5.0,0.13596193065941536,1479.0,True
sample_12.csv,4,60,Awake,Processed,24.9893795136852,4,10,5.0,0.13596193065941536,1479.0,True
sample_12.csv,5,60,Awake,Processed,24.9893795136852,4,10,4.0,0.2028397565922921,1483.0,True
sample_12.csv,6,60,Awake,Processed,24.9893795136852,4,10,5.0,0.1367053998632946,1479.0,True
sample_12.csv,7,60,Awake,Processed,24.9893795136852,4,10,4.0,0.0,1483.0,True
sample_12.csv,8,60,Awake,Processed,24.9893795136852,4,10,4.0,0.0,1483.0,True
sample_12.csv,9,60,Awake,Processed,24.9893795136852,4,10,4.0,0.13596193065941536,1483.0,True
sample_12.csv,13,60,Awake,Processed,24.9893795136852,4,10,4.0,0.205620287868403,1483.0,True
sample_12.csv,14,60,Awake,Processed,24.9893795136852,4,10,5.0,0.4067796610169492,1479.0,True
sample_12.csv,15,60,Awake,Processed,24.9893795136852,4,10,5.0,0.205620287868403,1479.0,True
sample_12.csv,16,60,Awake,Processed,24.9893795136852,4,10,7.0,0.5483207676490748,1471.0,True
sample_12.csv,17,60,Awake,Processed,24.9893795136852,4,10,7.0,0.5483207676490748,1471.0,True
sample_12.csv,28,60,Awake,Processed,24.9893795136852,4,10,7.0,0.7498295841854125,1471.0,True
sample_12.csv,29,60,Awake,Processed,24.9893795136852,4,10,5.0,0.1370801919122687,1479.0,True
sample_12.csv,30,60,Awake,Processed,24.9893795136852,4,10,4.0,0.0,1483.0,True
sample_12.csv,31,60,Awake,Processed,24.9893795136852,4,10,7.0,0.2741603838245374,1471.0,True
sample_12.csv,32,60,Awake,Processed,24.9893795136852,4,10,7.0,0.8157715839564922,1471.0,True
sample_12.csv,33,60,Awake,Processed,24.9893795136852,4,10,5.0,0.3399048266485384,1479.0,True
sample_12.csv,34,60,Awake,Processed,24.9893795136852,4,10,8.0,0.7498295841854125,1467.0,True
sample_12.csv,10,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.2734107997265892,1479.0,True
sample_12.csv,11,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.5438477226376615,1479.0,True
sample_12.csv,12,60,Drowsy,Processed,24.9893795136852,4,10,,1.087695445275323,,False
sample_12.csv,18,60,Drowsy,Processed,24.9893795136852,4,10,7.0,0.7477906186267845,1471.0,True
sample_12.csv,19,60,Drowsy,Processed,24.9893795136852,4,10,6.0,0.3427004797806717,1475.0,True
sample_12.csv,20,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.2741603838245374,1479.0,True
sample_12.csv,21,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.5468215994531784,1479.0,True
sample_12.csv,22,60,Drowsy,Processed,24.9893795136852,4,10,4.0,0.2704530087897228,1483.0,True
sample_12.csv,23,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.5438477226376615,1479.0,True
sample_12.csv,24,60,Drowsy,Processed,24.9893795136852,4,10,6.0,0.616860863605209,1475.0,True
sample_12.csv,25,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.3427004797806717,1479.0,True
sample_12.csv,26,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.4758667573079538,1479.0,True
sample_12.csv,27,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.27266530334015,1479.0,True
sample_12.csv,35,60,Drowsy,Processed,24.9893795136852,4,10,6.0,0.7457627118644068,1475.0,True
sample_12.csv,36,60,Drowsy,Processed,24.9893795136852,4,10,6.0,0.3399048266485384,1475.0,True
sample_12.csv,37,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.34083162917518744,1479.0,True
sample_12.csv,38,60,Drowsy,Processed,24.9893795136852,4,10,9.0,0.5483207676490748,1463.0,True
sample_12.csv,39,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.27192386131883073,1479.0,True
sample_12.csv,40,60,Drowsy,Processed,24.9893795136852,4,10,7.0,0.4758667573079538,1471.0,True
sample_12.csv,41,60,Drowsy,Processed,24.9893795136852,4,10,4.0,0.2033898305084746,1483.0,True
sample_12.csv,42,60,Drowsy,Processed,24.9893795136852,4,10,4.0,0.3399048266485384,1483.0,True
sample_12.csv,43,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.2044989775051125,1479.0,True
sample_12.csv,44,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.2033898305084746,1479.0,True
sample_12.csv,45,60,Drowsy,Processed,24.9893795136852,4,10,6.0,0.06779661016949153,1475.0,True
sample_12.csv,46,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.13596193065941536,1479.0,True
sample_12.csv,47,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.6798096532970768,1479.0,True
sample_12.csv,48,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.27266530334015,1479.0,True
sample_12.csv,49,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.0,1479.0,True
sample_12.csv,50,60,Drowsy,Processed,24.9893795136852,4,10,6.0,0.34083162917518744,1475.0,True
sample_12.csv,51,60,Drowsy,Processed,24.9893795136852,4,10,10.0,0.822481151473612,1459.0,True
sample_12.csv,52,60,Drowsy,Processed,24.9893795136852,4,10,7.0,0.1370801919122687,1471.0,True
sample_12.csv,53,60,Drowsy,Processed,24.9893795136852,4,10,7.0,0.4784688995215311,1471.0,True
sample_12.csv,54,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.4784688995215311,1479.0,True
sample_12.csv,55,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.2734107997265892,1479.0,True
sample_12.csv,56,60,Drowsy,Processed,24.9893795136852,4,10,5.0,0.47457627118644063,1479.0,True
sample_13.csv,1,60,Awake,Raw,25.000378130691093,5,10,,3.219178082191781,,False
sample_13.csv,2,60,Awake,Raw,25.000378130691093,5,10,,2.7491408934707904,,False
sample_13.csv,3,60,Awake,Raw,25.000378130691093,5,10,,3.5616438356164384,,False
sample_13.csv,4,60,Awake,Raw,25.000378130691093,5,10,,3.6054421768707483,,False
sample_13.csv,6,60,Awake,Raw,25.000378130691093,5,10,10.0,0.8965517241379309,1450.0,True
sample_13.csv,21,60,Awake,Raw,25.000378130691093,5,10,,1.862068965517241,,False
sample_13.csv,22,60,Awake,Raw,25.000378130691093,5,10,,2.6206896551724137,,False
sample_13.csv,23,60,Awake,Raw,25.000378130691093,5,10,,2.191780821917808,,False
sample_13.csv,24,60,Awake,Raw,25.000378130691093,5,10,,2.4489795918367347,,False
sample_13.csv,25,60,Awake,Raw,25.000378130691093,5,10,,2.945205479452055,,False
sample_13.csv,26,60,Awake,Raw,25.000378130691093,5,10,,3.711340206185567,,False
sample_13.csv,27,60,Awake,Raw,25.000378130691093,5,10,,2.9553264604810994,,False
sample_13.csv,28,60,Awake,Raw,25.000378130691093,5,10,,1.9047619047619049,,False
sample_13.csv,29,60,Awake,Raw,25.000378130691093,5,10,6.0,0.13793103448275862,1470.0,True
sample_13.csv,30,60,Awake,Raw,25.000378130691093,5,10,,1.5017064846416381,,False
sample_13.csv,31,60,Awake,Raw,25.000378130691093,5,10,,1.9243986254295533,,False
sample_13.csv,32,60,Awake,Raw,25.000378130691093,5,10,9.0,0.8934707903780068,1455.0,True
sample_13.csv,33,60,Awake,Raw,25.000378130691093,5,10,6.0,0.40955631399317405,1470.0,True
sample_13.csv,34,60,Awake,Raw,25.000378130691093,5,10,,1.862068965517241,,False
sample_13.csv,35,60,Awake,Raw,25.000378130691093,5,10,,2.2758620689655173,,False
sample_13.csv,36,60,Awake,Raw,25.000378130691093,5,10,,1.1724137931034484,,False
sample_13.csv,37,60,Awake,Raw,25.000378130691093,5,10,,3.904109589041096,,False
sample_13.csv,38,60,Awake,Raw,25.000378130691093,5,10,,1.5646258503401362,,False
sample_13.csv,39,60,Awake,Raw,25.000378130691093,5,10,,2.896551724137931,,False
sample_13.csv,7,60,Drowsy,Raw,25.000378130691093,5,10,,3.754266211604096,,False
sample_13.csv,8,60,Drowsy,Raw,25.000378130691093,5,10,,1.7747440273037545,,False
sample_13.csv,9,60,Drowsy,Raw,25.000378130691093,5,10,,1.9178082191780823,,False
sample_13.csv,10,60,Drowsy,Raw,25.000378130691093,5,10,6.0,0.6185567010309279,1470.0,True
sample_13.csv,11,60,Drowsy,Raw,25.000378130691093,5,10,,1.9243986254295533,,False
sample_13.csv,13,60,Drowsy,Raw,25.000378130691093,5,10,,2.689655172413793,,False
sample_13.csv,14,60,Drowsy,Raw,25.000378130691093,5,10,,2.896551724137931,,False
sample_13.csv,15,60,Drowsy,Raw,25.000378130691093,5,10,,2.413793103448276,,False
sample_13.csv,17,60,Drowsy,Raw,25.000378130691093,5,10,,1.3793103448275863,,False
sample_13.csv,18,60,Drowsy,Raw,25.000378130691093,5,10,,3.6551724137931036,,False
sample_13.csv,19,60,Drowsy,Raw,25.000378130691093,5,10,,3.6426116838487976,,False
sample_13.csv,20,60,Drowsy,Raw,25.000378130691093,5,10,,1.718213058419244,,False
sample_13.csv,40,60,Drowsy,Raw,25.000378130691093,5,10,,1.7064846416382253,,False
sample_13.csv,41,60,Drowsy,Raw,25.000378130691093,5,10,,3.3676975945017182,,False
sample_13.csv,42,60,Drowsy,Raw,25.000378130691093,5,10,,4.505119453924915,,False
sample_13.csv,43,60,Drowsy,Raw,25.000378130691093,5,10,,3.0344827586206895,,False
sample_13.csv,44,60,Drowsy,Raw,25.000378130691093,5,10,,2.8275862068965516,,False
sample_13.csv,45,60,Drowsy,Raw,25.000378130691093,5,10,,1.9310344827586208,,False
sample_13.csv,46,60,Drowsy,Raw,25.000378130691093,5,10,7.0,0.8247422680412372,1465.0,True
sample_13.csv,47,60,Drowsy,Raw,25.000378130691093,5,10,,2.336769759450172,,False
sample_13.csv,49,60,Drowsy,Raw,25.000378130691093,5,10,6.0,0.0,1470.0,True
sample_13.csv,1,60,Awake,Processed,25.000378130691093,4,10,,1.1580381471389645,,False
sample_13.csv,2,60,Awake,Processed,25.000378130691093,4,10,7.0,0.8855585831062671,1472.0,True
sample_13.csv,3,60,Awake,Processed,25.000378130691093,4,10,,1.366120218579235,,False
sample_13.csv,4,60,Awake,Processed,25.000378130691093,4,10,5.0,0.6097560975609756,1480.0,True
sample_13.csv,5,60,Awake,Processed,25.000378130691093,4,10,,1.358695652173913,,False
sample_13.csv,6,60,Awake,Processed,25.000378130691093,4,10,,1.4905149051490514,,False
sample_13.csv,21,60,Awake,Processed,25.000378130691093,4,10,5.0,0.4768392370572207,1480.0,True
sample_13.csv,22,60,Awake,Processed,25.000378130691093,4,10,,1.4344262295081966,,False
sample_13.csv,23,60,Awake,Processed,25.000378130691093,4,10,,1.5710382513661203,,False
sample_13.csv,24,60,Awake,Processed,25.000378130691093,4,10,,1.4227642276422763,,False
sample_13.csv,25,60,Awake,Processed,25.000378130691093,4,10,6.0,0.6114130434782609,1476.0,True
sample_13.csv,26,60,Awake,Processed,25.000378130691093,4,10,,1.2907608695652173,,False
sample_13.csv,27,60,Awake,Processed,25.000378130691093,4,10,6.0,0.8130081300813009,1476.0,True
sample_13.csv,28,60,Awake,Processed,25.000378130691093,4,10,,1.3013698630136987,,False
sample_13.csv,29,60,Awake,Processed,25.000378130691093,4,10,7.0,0.9510869565217392,1472.0,True
sample_13.csv,30,60,Awake,Processed,25.000378130691093,4,10,6.0,0.8831521739130435,1476.0,True
sample_13.csv,31,60,Awake,Processed,25.000378130691093,4,10,,1.970108695652174,,False
sample_13.csv,32,60,Awake,Processed,25.000378130691093,4,10,,1.0162601626016259,,False
sample_13.csv,33,60,Awake,Processed,25.000378130691093,4,10,,1.639344262295082,,False
sample_13.csv,34,60,Awake,Processed,25.000378130691093,4,10,5.0,0.40540540540540543,1480.0,True
sample_13.csv,35,60,Awake,Processed,25.000378130691093,4,10,,1.4945652173913044,,False
sample_13.csv,36,60,Awake,Processed,25.000378130691093,4,10,5.0,0.8130081300813009,1480.0,True
sample_13.csv,37,60,Awake,Processed,25.000378130691093,4,10,,1.1580381471389645,,False
sample_13.csv,38,60,Awake,Processed,25.000378130691093,4,10,8.0,0.819672131147541,1468.0,True
sample_13.csv,39,60,Awake,Processed,25.000378130691093,4,10,,1.2228260869565217,,False
sample_13.csv,7,60,Drowsy,Processed,25.000378130691093,4,10,,1.2328767123287672,,False
sample_13.csv,8,60,Drowsy,Processed,25.000378130691093,4,10,5.0,0.5420054200542005,1480.0,True
sample_13.csv,9,60,Drowsy,Processed,25.000378130691093,4,10,5.0,0.06793478260869565,1480.0,True
sample_13.csv,10,60,Drowsy,Processed,25.000378130691093,4,10,6.0,0.2717391304347826,1476.0,True
sample_13.csv,11,60,Drowsy,Processed,25.000378130691093,4,10,7.0,0.7472826086956522,1472.0,True
sample_13.csv,12,60,Drowsy,Processed,25.000378130691093,4,10,7.0,0.8152173913043478,1472.0,True
sample_13.csv,13,60,Drowsy,Processed,25.000378130691093,4,10,,1.2942779291553135,,False
sample_13.csv,14,60,Drowsy,Processed,25.000378130691093,4,10,8.0,0.9536784741144414,1468.0,True
sample_13.csv,15,60,Drowsy,Processed,25.000378130691093,4,10,6.0,0.544959128065395,1476.0,True
sample_13.csv,16,60,Drowsy,Processed,25.000378130691093,4,10,,2.2540983606557377,,False
sample_13.csv,17,60,Drowsy,Processed,25.000378130691093,4,10,6.0,0.6097560975609756,1476.0,True
sample_13.csv,18,60,Drowsy,Processed,25.000378130691093,4,10,,1.0190217391304348,,False
sample_13.csv,19,60,Drowsy,Processed,25.000378130691093,4,10,8.0,0.819672131147541,1468.0,True
sample_13.csv,20,60,Drowsy,Processed,25.000378130691093,4,10,4.0,0.0,1484.0,True
sample_13.csv,40,60,Drowsy,Processed,25.000378130691093,4,10,6.0,0.5434782608695652,1476.0,True
sample_13.csv,41,60,Drowsy,Processed,25.000378130691093,4,10,10.0,0.9589041095890412,1460.0,True
sample_13.csv,42,60,Drowsy,Processed,25.000378130691093,4,10,,1.154891304347826,,False
sample_13.csv,43,60,Drowsy,Processed,25.000378130691093,4,10,,1.0162601626016259,,False
sample_13.csv,44,60,Drowsy,Processed,25.000378130691093,4,10,,1.8342391304347827,,False
sample_13.csv,45,60,Drowsy,Processed,25.000378130691093,4,10,,1.6348773841961852,,False
sample_13.csv,46,60,Drowsy,Processed,25.000378130691093,4,10,,1.0190217391304348,,False
sample_13.csv,47,60,Drowsy,Processed,25.000378130691093,4,10,4.0,0.33875338753387535,1484.0,True
sample_13.csv,48,60,Drowsy,Processed,25.000378130691093,4,10,6.0,0.7493188010899182,1476.0,True
sample_14.csv,1,60,Awake,Raw,24.993626625203223,5,10,,1.7627118644067796,,False
sample_14.csv,2,60,Awake,Raw,24.993626625203223,5,10,,2.380952380952381,,False
sample_14.csv,3,60,Awake,Raw,24.993626625203223,5,10,,2.336769759450172,,False
sample_14.csv,4,60,Awake,Raw,24.993626625203223,5,10,,2.5938566552901023,,False
sample_14.csv,5,60,Awake,Raw,24.993626625203223,5,10,,1.4915254237288136,,False
sample_14.csv,6,60,Awake,Raw,24.993626625203223,5,10,,2.6027397260273974,,False
sample_14.csv,7,60,Awake,Raw,24.993626625203223,5,10,,1.9178082191780823,,False
sample_14.csv,8,60,Awake,Raw,24.993626625203223,5,10,5.0,0.0,1475.0,True
sample_14.csv,9,60,Awake,Raw,24.993626625203223,5,10,,1.3745704467353952,,False
sample_14.csv,13,60,Awake,Raw,24.993626625203223,5,10,5.0,0.8843537414965987,1475.0,True
sample_14.csv,14,60,Awake,Raw,24.993626625203223,5,10,,1.5807560137457044,,False
sample_14.csv,15,60,Awake,Raw,24.993626625203223,5,10,5.0,0.27491408934707906,1475.0,True
sample_14.csv,16,60,Awake,Raw,24.993626625203223,5,10,,1.9047619047619049,,False
sample_14.csv,17,60,Awake,Raw,24.993626625203223,5,10,,1.6326530612244898,,False
sample_14.csv,18,60,Awake,Raw,24.993626625203223,5,10,,1.6382252559726962,,False
sample_14.csv,19,60,Awake,Raw,24.993626625203223,5,10,6.0,0.8843537414965987,1470.0,True
sample_14.csv,29,60,Awake,Raw,24.993626625203223,5,10,4.0,0.40816326530612246,1480.0,True
sample_14.csv,30,60,Awake,Raw,24.993626625203223,5,10,,1.6382252559726962,,False
sample_14.csv,33,60,Awake,Raw,24.993626625203223,5,10,,1.7687074829931975,,False
sample_14.csv,34,60,Awake,Raw,24.993626625203223,5,10,10.0,0.8275862068965517,1450.0,True
sample_14.csv,36,60,Awake,Raw,24.993626625203223,5,10,,3.436426116838488,,False
sample_14.csv,37,60,Awake,Raw,24.993626625203223,5,10,,1.8243243243243243,,False
sample_14.csv,38,60,Awake,Raw,24.993626625203223,5,10,,1.8305084745762712,,False
sample_14.csv,39,60,Awake,Raw,24.993626625203223,5,10,,2.344827586206897,,False
sample_14.csv,40,60,Awake,Raw,24.993626625203223,5,10,,1.3559322033898304,,False
sample_14.csv,42,60,Awake,Raw,24.993626625203223,5,10,,3.0240549828178693,,False
sample_14.csv,10,60,Drowsy,Raw,24.993626625203223,5,10,,1.9931271477663228,,False
sample_14.csv,11,60,Drowsy,Raw,24.993626625203223,5,10,,3.2764505119453924,,False
sample_14.csv,12,60,Drowsy,Raw,24.993626625203223,5,10,,1.9047619047619049,,False
sample_14.csv,25,60,Drowsy,Raw,24.993626625203223,5,10,4.0,0.13793103448275862,1480.0,True
sample_14.csv,26,60,Drowsy,Raw,24.993626625203223,5,10,6.0,0.684931506849315,1470.0,True
sample_14.csv,43,60,Drowsy,Raw,24.993626625203223,5,10,4.0,0.0,1480.0,True
sample_14.csv,45,60,Drowsy,Raw,24.993626625203223,5,10,4.0,0.0,1480.0,True
sample_14.csv,47,60,Drowsy,Raw,24.993626625203223,5,10,,2.328767123287671,,False
sample_14.csv,48,60,Drowsy,Raw,24.993626625203223,5,10,4.0,0.0,1480.0,True
sample_14.csv,50,60,Drowsy,Raw,24.993626625203223,5,10,,1.292517006802721,,False
sample_14.csv,1,60,Awake,Processed,24.993626625203223,4,10,5.0,0.13513513513513514,1480.0,True
sample_14.csv,2,60,Awake,Processed,24.993626625203223,4,10,4.0,0.20270270270270271,1484.0,True
sample_14.csv,3,60,Awake,Processed,24.993626625203223,4,10,4.0,0.13550135501355012,1484.0,True
sample_14.csv,4,60,Awake,Processed,24.993626625203223,4,10,10.0,0.9589041095890412,1460.0,True
sample_14.csv,5,60,Awake,Processed,24.993626625203223,4,10,6.0,0.7452574525745257,1476.0,True
sample_14.csv,6,60,Awake,Processed,24.993626625203223,4,10,7.0,0.6147540983606558,1472.0,True
sample_14.csv,7,60,Awake,Processed,24.993626625203223,4,10,5.0,0.6114130434782609,1480.0,True
sample_14.csv,8,60,Awake,Processed,24.993626625203223,4,10,,1.151761517615176,,False
sample_14.csv,9,60,Awake,Processed,24.993626625203223,4,10,6.0,0.9485094850948509,1476.0,True
sample_14.csv,13,60,Awake,Processed,24.993626625203223,4,10,6.0,0.06793478260869565,1476.0,True
sample_14.csv,14,60,Awake,Processed,24.993626625203223,4,10,7.0,0.6130790190735695,1472.0,True
sample_14.csv,15,60,Awake,Processed,24.993626625203223,4,10,5.0,0.3424657534246575,1480.0,True
sample_14.csv,16,60,Awake,Processed,24.993626625203223,4,10,6.0,0.47425474254742545,1476.0,True
sample_14.csv,17,60,Awake,Processed,24.993626625203223,4,10,7.0,0.7493188010899182,1472.0,True
sample_14.csv,18,60,Awake,Processed,24.993626625203223,4,10,5.0,0.13623978201634876,1480.0,True
sample_14.csv,19,60,Awake,Processed,24.993626625203223,4,10,6.0,0.5434782608695652,1476.0,True
sample_14.csv,20,60,Awake,Processed,24.993626625203223,4,10,7.0,0.7472826086956522,1472.0,True
sample_14.csv,21,60,Awake,Processed,24.993626625203223,4,10,6.0,0.47814207650273227,1476.0,True
sample_14.csv,22,60,Awake,Processed,24.993626625203223,4,10,5.0,0.4794520547945206,1480.0,True
sample_14.csv,29,60,Awake,Processed,24.993626625203223,4,10,5.0,0.7493188010899182,1480.0,True
sample_14.csv,30,60,Awake,Processed,24.993626625203223,4,10,5.0,0.3405994550408719,1480.0,True
sample_14.csv,31,60,Awake,Processed,24.993626625203223,4,10,,1.6891891891891893,,False
sample_14.csv,32,60,Awake,Processed,24.993626625203223,4,10,7.0,0.4768392370572207,1472.0,True
sample_14.csv,33,60,Awake,Processed,24.993626625203223,4,10,5.0,0.2724795640326975,1480.0,True
sample_14.csv,34,60,Awake,Processed,24.993626625203223,4,10,,2.303523035230352,,False
sample_14.csv,36,60,Awake,Processed,24.993626625203223,4,10,7.0,0.8831521739130435,1472.0,True
sample_14.csv,37,60,Awake,Processed,24.993626625203223,4,10,5.0,0.4076086956521739,1480.0,True
sample_14.csv,38,60,Awake,Processed,24.993626625203223,4,10,5.0,0.47425474254742545,1480.0,True
sample_14.csv,39,60,Awake,Processed,24.993626625203223,4,10,8.0,0.7513661202185792,1468.0,True
sample_14.csv,40,60,Awake,Processed,24.993626625203223,4,10,6.0,0.20325203252032523,1476.0,True
sample_14.csv,42,60,Awake,Processed,24.993626625203223,4,10,5.0,0.40650406504065045,1480.0,True
sample_14.csv,10,60,Drowsy,Processed,24.993626625203223,4,10,7.0,0.6793478260869565,1472.0,True
sample_14.csv,11,60,Drowsy,Processed,24.993626625203223,4,10,8.0,0.4768392370572207,1468.0,True
sample_14.csv,12,60,Drowsy,Processed,24.993626625203223,4,10,7.0,0.8855585831062671,1472.0,True
sample_14.csv,23,60,Drowsy,Processed,24.993626625203223,4,10,6.0,0.6164383561643836,1476.0,True
sample_14.csv,24,60,Drowsy,Processed,24.993626625203223,4,10,,1.2195121951219512,,False
sample_14.csv,25,60,Drowsy,Processed,24.993626625203223,4,10,6.0,0.4076086956521739,1476.0,True
sample_14.csv,26,60,Drowsy,Processed,24.993626625203223,4,10,6.0,0.6775067750677507,1476.0,True
sample_14.csv,27,60,Drowsy,Processed,24.993626625203223,4,10,,2.100271002710027,,False
sample_14.csv,28,60,Drowsy,Processed,24.993626625203223,4,10,5.0,0.6097560975609756,1480.0,True
sample_14.csv,43,60,Drowsy,Processed,24.993626625203223,4,10,,1.970108695652174,,False
sample_14.csv,44,60,Drowsy,Processed,24.993626625203223,4,10,,2.303523035230352,,False
sample_14.csv,45,60,Drowsy,Processed,24.993626625203223,4,10,,1.2942779291553135,,False
sample_14.csv,47,60,Drowsy,Processed,24.993626625203223,4,10,,1.4986376021798364,,False
sample_14.csv,48,60,Drowsy,Processed,24.993626625203223,4,10,,2.0325203252032518,,False
sample_14.csv,49,60,Drowsy,Processed,24.993626625203223,4,10,,2.4390243902439024,,False
sample_14.csv,50,60,Drowsy,Processed,24.993626625203223,4,10,,1.2907608695652173,,False
sample_14.csv,52,60,Drowsy,Processed,24.993626625203223,4,10,,1.8970189701897018,,False
sample_15.csv,1,60,Awake,Raw,24.99562576559584,5,10,,2.542955326460481,,False
sample_15.csv,2,60,Awake,Raw,24.99562576559584,5,10,,3.741496598639456,,False
sample_15.csv,3,60,Awake,Raw,24.99562576559584,5,10,,1.7931034482758619,,False
