session,session_id,state,window_id,window_30_id,parent_window_60_id,subwindow,duration_s,window_size_s,representation,fs,n_samples,m,tau_seconds,tau_samples,theiler_seconds,theiler_samples,n_horizons,horizon_min_s,horizon_max_s,Mean_CC,Mean_NRMSE,mean_valid_fraction,minimum_valid_fraction,valid,status,failure_reason
sample_8,8,Awake,45,sample_8_awake_w0024_60s_h1,sample_8_awake_w0024_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6722611317664211,0.6512577284130789,1.0,1.0,True,ok,
sample_8,8,Awake,46,sample_8_awake_w0024_60s_h2,sample_8_awake_w0024_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5583794843426653,0.7280281704871461,1.0,1.0,True,ok,
sample_8,8,Awake,47,sample_8_awake_w0025_60s_h1,sample_8_awake_w0025_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6242031497519179,0.7093573091284298,1.0,1.0,True,ok,
sample_8,8,Awake,48,sample_8_awake_w0025_60s_h2,sample_8_awake_w0025_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6489290215699278,0.7084848167033252,1.0,1.0,True,ok,
sample_8,8,Awake,49,sample_8_awake_w0026_60s_h1,sample_8_awake_w0026_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.768706304362461,0.5866291936784325,1.0,1.0,True,ok,
sample_8,8,Awake,50,sample_8_awake_w0026_60s_h2,sample_8_awake_w0026_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8028851647364826,0.5431187754853972,1.0,1.0,True,ok,
sample_8,8,Awake,51,sample_8_awake_w0027_60s_h1,sample_8_awake_w0027_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7494463530782758,0.5816841456126065,1.0,1.0,True,ok,
sample_8,8,Awake,52,sample_8_awake_w0027_60s_h2,sample_8_awake_w0027_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7403838333487511,0.574476824650016,1.0,1.0,True,ok,
sample_8,8,Awake,53,sample_8_awake_w0028_60s_h1,sample_8_awake_w0028_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7182664642891063,0.6151459356028703,1.0,1.0,True,ok,
sample_8,8,Awake,54,sample_8_awake_w0028_60s_h2,sample_8_awake_w0028_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7081646096563596,0.6250701212313702,1.0,1.0,True,ok,
sample_8,8,Awake,55,sample_8_awake_w0029_60s_h1,sample_8_awake_w0029_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5950707855803908,0.6860952273577694,1.0,1.0,True,ok,
sample_8,8,Awake,56,sample_8_awake_w0029_60s_h2,sample_8_awake_w0029_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6277404335307873,0.703453470401849,1.0,1.0,True,ok,
sample_8,8,Awake,57,sample_8_awake_w0030_60s_h1,sample_8_awake_w0030_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7713311770935659,0.5971715200650246,1.0,1.0,True,ok,
sample_8,8,Awake,58,sample_8_awake_w0030_60s_h2,sample_8_awake_w0030_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.534128952499225,0.7766746712876974,1.0,1.0,True,ok,
sample_8,8,Awake,59,sample_8_awake_w0036_60s_h1,sample_8_awake_w0036_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6421204333310219,0.6735966303382985,1.0,1.0,True,ok,
sample_8,8,Awake,60,sample_8_awake_w0036_60s_h2,sample_8_awake_w0036_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7039692020935018,0.6406046257682135,1.0,1.0,True,ok,
sample_8,8,Awake,61,sample_8_awake_w0037_60s_h1,sample_8_awake_w0037_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5908499198241544,0.7785863149241014,1.0,1.0,True,ok,
sample_8,8,Awake,62,sample_8_awake_w0037_60s_h2,sample_8_awake_w0037_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8583373288853995,0.4545389634103772,1.0,1.0,True,ok,
sample_8,8,Awake,63,sample_8_awake_w0038_60s_h1,sample_8_awake_w0038_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7544046360310951,0.5912036214237226,1.0,1.0,True,ok,
sample_8,8,Awake,64,sample_8_awake_w0038_60s_h2,sample_8_awake_w0038_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8773087260675114,0.44463655478088626,1.0,1.0,True,ok,
sample_8,8,Awake,65,sample_8_awake_w0039_60s_h1,sample_8_awake_w0039_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7662287707005533,0.5934836602230695,1.0,1.0,True,ok,
sample_8,8,Awake,66,sample_8_awake_w0039_60s_h2,sample_8_awake_w0039_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7770374899763816,0.5745393375128011,1.0,1.0,True,ok,
sample_8,8,Awake,67,sample_8_awake_w0040_60s_h1,sample_8_awake_w0040_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8028447779615554,0.5407827602578672,1.0,1.0,True,ok,
sample_8,8,Awake,68,sample_8_awake_w0040_60s_h2,sample_8_awake_w0040_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7974379565973031,0.5630210754980021,1.0,1.0,True,ok,
sample_8,8,Awake,69,sample_8_awake_w0041_60s_h1,sample_8_awake_w0041_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.701408317309128,0.6536939880591719,1.0,1.0,True,ok,
sample_8,8,Awake,70,sample_8_awake_w0041_60s_h2,sample_8_awake_w0041_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7431985440113588,0.6244268882329833,1.0,1.0,True,ok,
sample_8,8,Awake,71,sample_8_awake_w0042_60s_h1,sample_8_awake_w0042_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6387916621957693,0.6903945630023425,1.0,1.0,True,ok,
sample_8,8,Awake,72,sample_8_awake_w0042_60s_h2,sample_8_awake_w0042_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7127773230918246,0.6342651279330558,1.0,1.0,True,ok,
sample_8,8,Drowsy,73,sample_8_drowsy_w0031_60s_h1,sample_8_drowsy_w0031_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6111509945854156,0.6938030235780478,1.0,1.0,True,ok,
sample_8,8,Drowsy,74,sample_8_drowsy_w0031_60s_h2,sample_8_drowsy_w0031_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.4954909565548834,0.7683045364355572,1.0,1.0,True,ok,
sample_8,8,Drowsy,75,sample_8_drowsy_w0032_60s_h1,sample_8_drowsy_w0032_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6968751004590339,0.6611713803505279,1.0,1.0,True,ok,
sample_8,8,Drowsy,76,sample_8_drowsy_w0032_60s_h2,sample_8_drowsy_w0032_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6195331522997098,0.7058122135891088,1.0,1.0,True,ok,
sample_8,8,Drowsy,77,sample_8_drowsy_w0033_60s_h1,sample_8_drowsy_w0033_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6729535334364889,0.6402616392328598,1.0,1.0,True,ok,
sample_8,8,Drowsy,78,sample_8_drowsy_w0033_60s_h2,sample_8_drowsy_w0033_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7209491832842603,0.617587601932223,1.0,1.0,True,ok,
sample_8,8,Drowsy,79,sample_8_drowsy_w0034_60s_h1,sample_8_drowsy_w0034_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6764312787356581,0.6647041145031216,1.0,1.0,True,ok,
sample_8,8,Drowsy,80,sample_8_drowsy_w0034_60s_h2,sample_8_drowsy_w0034_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.584995339001942,0.7293957655896947,1.0,1.0,True,ok,
sample_8,8,Drowsy,81,sample_8_drowsy_w0043_60s_h1,sample_8_drowsy_w0043_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5996603045091141,0.7353201382100542,1.0,1.0,True,ok,
sample_8,8,Drowsy,82,sample_8_drowsy_w0043_60s_h2,sample_8_drowsy_w0043_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7528954834097621,0.6070069010433726,1.0,1.0,True,ok,
sample_8,8,Drowsy,83,sample_8_drowsy_w0044_60s_h1,sample_8_drowsy_w0044_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5650871037061159,0.7329728451645938,1.0,1.0,True,ok,
sample_8,8,Drowsy,84,sample_8_drowsy_w0044_60s_h2,sample_8_drowsy_w0044_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7357105511539155,0.5957973743578816,1.0,1.0,True,ok,
sample_8,8,Drowsy,85,sample_8_drowsy_w0045_60s_h1,sample_8_drowsy_w0045_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.521901966408558,0.7873994641942089,1.0,1.0,True,ok,
sample_8,8,Drowsy,86,sample_8_drowsy_w0045_60s_h2,sample_8_drowsy_w0045_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8034154908751121,0.5362241560813741,1.0,1.0,True,ok,
sample_8,8,Drowsy,87,sample_8_drowsy_w0046_60s_h1,sample_8_drowsy_w0046_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6846663896630538,0.6409792156005101,1.0,1.0,True,ok,
sample_8,8,Drowsy,88,sample_8_drowsy_w0046_60s_h2,sample_8_drowsy_w0046_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.542511482878293,0.730119401010426,1.0,1.0,True,ok,
sample_8,8,Drowsy,89,sample_8_drowsy_w0047_60s_h1,sample_8_drowsy_w0047_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6352222549782508,0.665637522637003,1.0,1.0,True,ok,
sample_8,8,Drowsy,90,sample_8_drowsy_w0047_60s_h2,sample_8_drowsy_w0047_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6737527908572742,0.6304378185003869,1.0,1.0,True,ok,
sample_8,8,Drowsy,91,sample_8_drowsy_w0048_60s_h1,sample_8_drowsy_w0048_60s,h1,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7391281644679699,0.6086147851452356,1.0,1.0,True,ok,
sample_8,8,Drowsy,92,sample_8_drowsy_w0048_60s_h2,sample_8_drowsy_w0048_60s,h2,30,30,Processed,24.993751562005933,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7122471027429177,0.6040015389530682,1.0,1.0,True,ok,
sample_9,9,Awake,1,sample_9_awake_w0001_60s_h1,sample_9_awake_w0001_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.7779355759867658,0.5557680558935103,1.0,1.0,True,ok,
sample_9,9,Awake,2,sample_9_awake_w0001_60s_h2,sample_9_awake_w0001_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.8346641651839519,0.48139396286529545,1.0,1.0,True,ok,
sample_9,9,Awake,3,sample_9_awake_w0002_60s_h1,sample_9_awake_w0002_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.8457389318886791,0.4834571611263472,1.0,1.0,True,ok,
sample_9,9,Awake,4,sample_9_awake_w0002_60s_h2,sample_9_awake_w0002_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.8430961716431784,0.4634604359591861,1.0,1.0,True,ok,
sample_9,9,Awake,5,sample_9_awake_w0003_60s_h1,sample_9_awake_w0003_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.8648573648157227,0.4413740101270459,1.0,1.0,True,ok,
sample_9,9,Awake,6,sample_9_awake_w0003_60s_h2,sample_9_awake_w0003_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7854497720847254,0.5431850814460871,1.0,1.0,True,ok,
sample_9,9,Awake,7,sample_9_awake_w0005_60s_h1,sample_9_awake_w0005_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.7781289267049263,0.5199818821832808,1.0,1.0,True,ok,
sample_9,9,Awake,8,sample_9_awake_w0005_60s_h2,sample_9_awake_w0005_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.719772064342401,0.5856771941572844,1.0,1.0,True,ok,
sample_9,9,Awake,9,sample_9_awake_w0006_60s_h1,sample_9_awake_w0006_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.8765920408968122,0.4400731305735973,1.0,1.0,True,ok,
sample_9,9,Awake,10,sample_9_awake_w0006_60s_h2,sample_9_awake_w0006_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.5848758803547436,0.6782813567578954,1.0,1.0,True,ok,
sample_9,9,Awake,11,sample_9_awake_w0007_60s_h1,sample_9_awake_w0007_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.6218298621185291,0.7004703486426513,1.0,1.0,True,ok,
sample_9,9,Awake,12,sample_9_awake_w0007_60s_h2,sample_9_awake_w0007_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.770345835087041,0.5838090313783545,1.0,1.0,True,ok,
sample_9,9,Awake,13,sample_9_awake_w0008_60s_h1,sample_9_awake_w0008_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.6809867495055897,0.6679206379770747,1.0,1.0,True,ok,
sample_9,9,Awake,14,sample_9_awake_w0008_60s_h2,sample_9_awake_w0008_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7819058047610403,0.5575957815670523,1.0,1.0,True,ok,
sample_9,9,Awake,15,sample_9_awake_w0009_60s_h1,sample_9_awake_w0009_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.7819026832396748,0.558414398357942,1.0,1.0,True,ok,
sample_9,9,Awake,16,sample_9_awake_w0009_60s_h2,sample_9_awake_w0009_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.4437509820734602,0.7977077456226179,1.0,1.0,True,ok,
sample_9,9,Awake,17,sample_9_awake_w0010_60s_h1,sample_9_awake_w0010_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.7204585346550029,0.6029544388682608,1.0,1.0,True,ok,
sample_9,9,Awake,18,sample_9_awake_w0010_60s_h2,sample_9_awake_w0010_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.8359172665007696,0.49320597825440493,1.0,1.0,True,ok,
sample_9,9,Awake,19,sample_9_awake_w0011_60s_h1,sample_9_awake_w0011_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.6858630462318733,0.6268273939315508,1.0,1.0,True,ok,
sample_9,9,Awake,20,sample_9_awake_w0011_60s_h2,sample_9_awake_w0011_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7171498869909836,0.6044128027371832,1.0,1.0,True,ok,
sample_9,9,Awake,21,sample_9_awake_w0012_60s_h1,sample_9_awake_w0012_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.6904904132815558,0.663253192567406,1.0,1.0,True,ok,
sample_9,9,Awake,22,sample_9_awake_w0012_60s_h2,sample_9_awake_w0012_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.5746894017686002,0.697414318449081,1.0,1.0,True,ok,
sample_9,9,Awake,23,sample_9_awake_w0013_60s_h1,sample_9_awake_w0013_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.7342672994897792,0.5847814135301808,1.0,1.0,True,ok,
sample_9,9,Awake,24,sample_9_awake_w0013_60s_h2,sample_9_awake_w0013_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.8386671540415735,0.4804551428513608,1.0,1.0,True,ok,
sample_9,9,Awake,25,sample_9_awake_w0014_60s_h1,sample_9_awake_w0014_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.7476364381769027,0.5733786080388623,1.0,1.0,True,ok,
sample_9,9,Awake,26,sample_9_awake_w0014_60s_h2,sample_9_awake_w0014_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7166893399436366,0.6201217873295237,1.0,1.0,True,ok,
sample_9,9,Awake,27,sample_9_awake_w0015_60s_h1,sample_9_awake_w0015_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.5629095125195075,0.7370895807805516,1.0,1.0,True,ok,
sample_9,9,Awake,28,sample_9_awake_w0015_60s_h2,sample_9_awake_w0015_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7468606152867667,0.5928800834579042,1.0,1.0,True,ok,
sample_9,9,Awake,29,sample_9_awake_w0016_60s_h1,sample_9_awake_w0016_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.6240228107426558,0.6962337836623514,1.0,1.0,True,ok,
sample_9,9,Awake,30,sample_9_awake_w0016_60s_h2,sample_9_awake_w0016_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.698607464968871,0.6024620014510761,1.0,1.0,True,ok,
sample_9,9,Awake,31,sample_9_awake_w0017_60s_h1,sample_9_awake_w0017_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.7838618998093639,0.5374091382031361,1.0,1.0,True,ok,
sample_9,9,Awake,32,sample_9_awake_w0017_60s_h2,sample_9_awake_w0017_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.64348828695144,0.659165526442505,1.0,1.0,True,ok,
sample_9,9,Awake,33,sample_9_awake_w0018_60s_h1,sample_9_awake_w0018_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.620880062192269,0.7077458193210382,1.0,1.0,True,ok,
sample_9,9,Awake,34,sample_9_awake_w0018_60s_h2,sample_9_awake_w0018_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7526395058571212,0.5815609462007091,1.0,1.0,True,ok,
sample_9,9,Awake,35,sample_9_awake_w0019_60s_h1,sample_9_awake_w0019_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.7180894652099059,0.5931757298712301,1.0,1.0,True,ok,
sample_9,9,Awake,36,sample_9_awake_w0019_60s_h2,sample_9_awake_w0019_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7803677184003366,0.6004242492704024,1.0,1.0,True,ok,
sample_9,9,Awake,37,sample_9_awake_w0020_60s_h1,sample_9_awake_w0020_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.8336865302954197,0.5153278809343089,1.0,1.0,True,ok,
sample_9,9,Awake,38,sample_9_awake_w0020_60s_h2,sample_9_awake_w0020_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.44873392596845896,0.7888168176290136,1.0,1.0,True,ok,
sample_9,9,Awake,39,sample_9_awake_w0021_60s_h1,sample_9_awake_w0021_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.6736614924880394,0.6486417981356831,1.0,1.0,True,ok,
sample_9,9,Awake,40,sample_9_awake_w0021_60s_h2,sample_9_awake_w0021_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7320021466242358,0.599998875628726,1.0,1.0,True,ok,
sample_9,9,Awake,41,sample_9_awake_w0022_60s_h1,sample_9_awake_w0022_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.6509769415861826,0.7078964385471505,1.0,1.0,True,ok,
sample_9,9,Awake,42,sample_9_awake_w0022_60s_h2,sample_9_awake_w0022_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7121752219364479,0.6387712195132653,1.0,1.0,True,ok,
sample_9,9,Awake,43,sample_9_awake_w0023_60s_h1,sample_9_awake_w0023_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.6120275405322965,0.707518168494459,1.0,1.0,True,ok,
sample_9,9,Awake,44,sample_9_awake_w0023_60s_h2,sample_9_awake_w0023_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.5470465378238021,0.7437887733593469,1.0,1.0,True,ok,
sample_9,9,Awake,45,sample_9_awake_w0024_60s_h1,sample_9_awake_w0024_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.531111483082595,0.7652574892075205,1.0,1.0,True,ok,
sample_9,9,Awake,46,sample_9_awake_w0024_60s_h2,sample_9_awake_w0024_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7404715532876626,0.607283005136307,1.0,1.0,True,ok,
sample_9,9,Awake,47,sample_9_awake_w0025_60s_h1,sample_9_awake_w0025_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.7871351624016668,0.5284771904705953,1.0,1.0,True,ok,
sample_9,9,Awake,48,sample_9_awake_w0025_60s_h2,sample_9_awake_w0025_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.615930857543655,0.6671655795883332,1.0,1.0,True,ok,
sample_9,9,Awake,49,sample_9_awake_w0026_60s_h1,sample_9_awake_w0026_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.6403866520424234,0.6893657209968796,1.0,1.0,True,ok,
sample_9,9,Awake,50,sample_9_awake_w0026_60s_h2,sample_9_awake_w0026_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.609061363348051,0.702393122501444,1.0,1.0,True,ok,
sample_9,9,Awake,51,sample_9_awake_w0027_60s_h1,sample_9_awake_w0027_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.694525274737413,0.6575212898240983,1.0,1.0,True,ok,
sample_9,9,Awake,52,sample_9_awake_w0027_60s_h2,sample_9_awake_w0027_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7070510248755154,0.6335550212674979,1.0,1.0,True,ok,
sample_9,9,Awake,53,sample_9_awake_w0042_60s_h1,sample_9_awake_w0042_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.7011953730456939,0.6300042376150737,1.0,1.0,True,ok,
sample_9,9,Awake,54,sample_9_awake_w0042_60s_h2,sample_9_awake_w0042_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.6871394906015519,0.667880903186615,1.0,1.0,True,ok,
sample_9,9,Awake,55,sample_9_awake_w0043_60s_h1,sample_9_awake_w0043_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.7384030660036622,0.6416602362602575,1.0,1.0,True,ok,
sample_9,9,Awake,56,sample_9_awake_w0043_60s_h2,sample_9_awake_w0043_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7163942214901309,0.6322960905731473,1.0,1.0,True,ok,
sample_9,9,Awake,57,sample_9_awake_w0044_60s_h1,sample_9_awake_w0044_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.6391858821367383,0.7063127635018573,1.0,1.0,True,ok,
sample_9,9,Awake,58,sample_9_awake_w0044_60s_h2,sample_9_awake_w0044_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7377723195935745,0.6012494621795418,1.0,1.0,True,ok,
sample_9,9,Awake,59,sample_9_awake_w0045_60s_h1,sample_9_awake_w0045_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.6574292870967837,0.6780473220001109,1.0,1.0,True,ok,
sample_9,9,Awake,60,sample_9_awake_w0045_60s_h2,sample_9_awake_w0045_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.7042372120892009,0.6793308385821845,1.0,1.0,True,ok,
sample_9,9,Awake,61,sample_9_awake_w0046_60s_h1,sample_9_awake_w0046_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.3826495088154168,0.8523683086989676,1.0,1.0,True,ok,
sample_9,9,Awake,62,sample_9_awake_w0046_60s_h2,sample_9_awake_w0046_60s,h2,30,30,Processed,25.000625015575494,749,8,0.16,4,1.0,25,18,0.04,4.0,0.6027631142220856,0.7238266075109241,1.0,1.0,True,ok,
sample_9,9,Awake,63,sample_9_awake_w0048_60s_h1,sample_9_awake_w0048_60s,h1,30,30,Processed,25.000625015575494,751,8,0.16,4,1.0,25,18,0.04,4.0,0.6140906383962494,0.7357424104515019,1.0,1.0,True,ok,
