session,threshold_pct,window_size_s,label,representation,n_windows,n_m_found,m_found_rate_pct,median_m,iqr_m,mode_m,q10_m,q25_m,q50_m,q75_m,q90_m,min_m,max_m,median_min_fnn_pct
sample_22.csv,3.0,180,Drowsy,Processed,3,3,100.0,4.0,0.5,4.0,4.0,4.0,4.0,4.5,4.8,4.0,5.0,0.7847533632286996
sample_22.csv,3.0,180,Drowsy,Raw,3,3,100.0,5.0,1.5,5.0,5.0,5.0,5.0,6.5,7.4,5.0,8.0,1.6816143497757847
sample_22.csv,4.0,60,Awake,Processed,29,29,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.5420054200542005
sample_22.csv,4.0,60,Awake,Raw,29,28,96.55172413793103,5.0,2.0,5.0,4.0,4.0,5.0,6.0,6.0,4.0,10.0,2.305084745762712
sample_22.csv,4.0,60,Drowsy,Processed,13,13,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8807588075880758
sample_22.csv,4.0,60,Drowsy,Raw,13,13,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,7.0,1.862068965517241
sample_22.csv,4.0,120,Awake,Processed,13,13,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.5383580080753702
sample_22.csv,4.0,120,Awake,Raw,13,13,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.800000000000001,4.0,6.0,2.2222222222222223
sample_22.csv,4.0,120,Drowsy,Processed,6,6,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8249275357061232
sample_22.csv,4.0,120,Drowsy,Raw,6,6,100.0,4.5,1.0,4.0,4.0,4.0,4.5,5.0,5.5,4.0,6.0,1.7421613742247122
sample_22.csv,4.0,180,Awake,Processed,8,8,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.5488351254480287
sample_22.csv,4.0,180,Awake,Raw,8,8,100.0,5.0,0.25,5.0,4.7,5.0,5.0,5.25,6.3,4.0,7.0,2.3344838010782487
sample_22.csv,4.0,180,Drowsy,Processed,3,3,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.7847533632286996
sample_22.csv,4.0,180,Drowsy,Raw,3,3,100.0,5.0,1.0,4.0,4.2,4.5,5.0,5.5,5.8,4.0,6.0,1.6816143497757847
sample_22.csv,5.0,60,Awake,Processed,29,29,100.0,4.0,0.0,4.0,3.8000000000000003,4.0,4.0,4.0,4.0,3.0,4.0,0.5420054200542005
sample_22.csv,5.0,60,Awake,Raw,29,29,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,2.305084745762712
sample_22.csv,5.0,60,Drowsy,Processed,13,13,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8807588075880758
sample_22.csv,5.0,60,Drowsy,Raw,13,13,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.862068965517241
sample_22.csv,5.0,120,Awake,Processed,13,13,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.5383580080753702
sample_22.csv,5.0,120,Awake,Raw,13,13,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,2.2222222222222223
sample_22.csv,5.0,120,Drowsy,Processed,6,6,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8249275357061232
sample_22.csv,5.0,120,Drowsy,Raw,6,6,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,5.0,1.7421613742247122
sample_22.csv,5.0,180,Awake,Processed,8,8,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.5488351254480287
sample_22.csv,5.0,180,Awake,Raw,8,8,100.0,4.5,1.0,4.0,4.0,4.0,4.5,5.0,5.0,4.0,5.0,2.3344838010782487
sample_22.csv,5.0,180,Drowsy,Processed,3,3,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.7847533632286996
sample_22.csv,5.0,180,Drowsy,Raw,3,3,100.0,4.0,0.5,4.0,4.0,4.0,4.0,4.5,4.8,4.0,5.0,1.6816143497757847
sample_23.csv,1.0,60,Awake,Processed,49,20,40.816326530612244,6.0,1.5,6.0,5.0,5.75,6.0,7.25,8.100000000000001,5.0,9.0,1.151761517615176
sample_23.csv,1.0,60,Awake,Raw,41,0,0.0,,,,,,,,,,,2.827586206896552
sample_23.csv,1.0,60,Drowsy,Processed,13,5,38.46153846153847,6.0,1.0,5.0,5.0,5.0,6.0,6.0,6.6,5.0,7.0,1.084010840108401
sample_23.csv,1.0,60,Drowsy,Raw,10,3,30.0,7.0,2.5,5.0,5.4,6.0,7.0,8.5,9.4,5.0,10.0,1.9849870982875908
sample_23.csv,1.0,120,Awake,Processed,22,11,50.0,6.0,1.5,6.0,6.0,6.0,6.0,7.5,8.0,6.0,8.0,1.0087202781516373
sample_23.csv,1.0,120,Awake,Raw,15,0,0.0,,,,,,,,,,,2.702702702702702
sample_23.csv,1.0,120,Drowsy,Processed,4,1,25.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.263477088948787
sample_23.csv,1.0,120,Drowsy,Raw,4,2,50.0,6.5,1.5,5.0,5.3,5.75,6.5,7.25,7.7,5.0,8.0,1.7111761163210875
sample_23.csv,1.0,180,Awake,Processed,15,6,40.0,7.0,2.0,6.0,6.0,6.0,7.0,8.0,8.0,6.0,8.0,1.0295434198746642
sample_23.csv,1.0,180,Awake,Raw,9,0,0.0,,,,,,,,,,,2.671156004489338
sample_23.csv,1.0,180,Drowsy,Processed,1,0,0.0,,,,,,,,,,,1.051924798567592
sample_23.csv,1.0,180,Drowsy,Raw,1,0,0.0,,,,,,,,,,,1.5212527964205815
sample_23.csv,2.0,60,Awake,Processed,49,48,97.95918367346938,5.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,8.0,1.151761517615176
sample_23.csv,2.0,60,Awake,Raw,41,8,19.51219512195122,6.5,1.5,5.0,5.0,5.75,6.5,7.25,8.0,5.0,8.0,2.827586206896552
sample_23.csv,2.0,60,Drowsy,Processed,13,12,92.3076923076923,5.0,0.0,5.0,4.1,5.0,5.0,5.0,6.800000000000001,4.0,9.0,1.084010840108401
sample_23.csv,2.0,60,Drowsy,Raw,10,5,50.0,6.0,4.0,4.0,4.0,4.0,6.0,8.0,9.2,4.0,10.0,1.9849870982875908
sample_23.csv,2.0,120,Awake,Processed,22,22,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,1.0087202781516373
sample_23.csv,2.0,120,Awake,Raw,15,1,6.666666666666667,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.702702702702702
sample_23.csv,2.0,120,Drowsy,Processed,4,4,100.0,5.0,0.25,5.0,5.0,5.0,5.0,5.25,5.7,5.0,6.0,1.263477088948787
sample_23.csv,2.0,120,Drowsy,Raw,4,2,50.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7111761163210875
sample_23.csv,2.0,180,Awake,Processed,15,15,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,8.0,1.0295434198746642
sample_23.csv,2.0,180,Awake,Raw,9,2,22.22222222222222,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.671156004489338
sample_23.csv,2.0,180,Drowsy,Processed,1,1,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.051924798567592
sample_23.csv,2.0,180,Drowsy,Raw,1,1,100.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.5212527964205815
sample_23.csv,3.0,60,Awake,Processed,49,49,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,1.151761517615176
sample_23.csv,3.0,60,Awake,Raw,41,22,53.65853658536586,6.5,3.0,5.0,5.0,5.0,6.5,8.0,9.0,4.0,9.0,2.827586206896552
sample_23.csv,3.0,60,Drowsy,Processed,13,13,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.084010840108401
sample_23.csv,3.0,60,Drowsy,Raw,10,7,70.0,5.0,2.5,4.0,4.0,4.5,5.0,7.0,7.4,4.0,8.0,1.9849870982875908
sample_23.csv,3.0,120,Awake,Processed,22,22,100.0,5.0,0.0,5.0,4.1,5.0,5.0,5.0,5.0,4.0,5.0,1.0087202781516373
sample_23.csv,3.0,120,Awake,Raw,15,11,73.33333333333333,7.0,3.0,6.0,5.0,6.0,7.0,9.0,10.0,5.0,10.0,2.702702702702702
sample_23.csv,3.0,120,Drowsy,Processed,4,4,100.0,5.0,0.25,5.0,4.3,4.75,5.0,5.0,5.0,4.0,5.0,1.263477088948787
sample_23.csv,3.0,120,Drowsy,Raw,4,3,75.0,5.0,2.5,4.0,4.2,4.5,5.0,7.0,8.2,4.0,9.0,1.7111761163210875
sample_23.csv,3.0,180,Awake,Processed,15,15,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0295434198746642
sample_23.csv,3.0,180,Awake,Raw,9,6,66.66666666666666,6.0,1.5,6.0,5.5,6.0,6.0,7.5,8.0,5.0,8.0,2.671156004489338
sample_23.csv,3.0,180,Drowsy,Processed,1,1,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.051924798567592
sample_23.csv,3.0,180,Drowsy,Raw,1,1,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.5212527964205815
sample_23.csv,4.0,60,Awake,Processed,49,49,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.151761517615176
sample_23.csv,4.0,60,Awake,Raw,41,35,85.36585365853658,5.0,2.0,5.0,4.4,5.0,5.0,7.0,8.0,4.0,9.0,2.827586206896552
sample_23.csv,4.0,60,Drowsy,Processed,13,13,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.084010840108401
sample_23.csv,4.0,60,Drowsy,Raw,10,9,90.0,5.0,2.0,4.0,4.0,4.0,5.0,6.0,6.4,4.0,8.0,1.9849870982875908
sample_23.csv,4.0,120,Awake,Processed,22,22,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.900000000000002,4.0,5.0,1.0087202781516373
sample_23.csv,4.0,120,Awake,Raw,15,14,93.33333333333333,5.0,1.75,5.0,5.0,5.0,5.0,6.75,8.700000000000001,5.0,9.0,2.702702702702702
sample_23.csv,4.0,120,Drowsy,Processed,4,4,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.263477088948787
sample_23.csv,4.0,120,Drowsy,Raw,4,4,100.0,5.0,2.5,4.0,4.0,4.0,5.0,6.5,7.4,4.0,8.0,1.7111761163210875
sample_23.csv,4.0,180,Awake,Processed,15,15,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0295434198746642
sample_23.csv,4.0,180,Awake,Raw,9,8,88.88888888888889,5.0,1.25,5.0,5.0,5.0,5.0,6.25,7.8999999999999995,5.0,10.0,2.671156004489338
sample_23.csv,4.0,180,Drowsy,Processed,1,1,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.051924798567592
sample_23.csv,4.0,180,Drowsy,Raw,1,1,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.5212527964205815
sample_23.csv,5.0,60,Awake,Processed,49,49,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.151761517615176
sample_23.csv,5.0,60,Awake,Raw,41,40,97.5609756097561,5.0,2.0,5.0,4.0,4.0,5.0,6.0,6.200000000000003,4.0,8.0,2.827586206896552
sample_23.csv,5.0,60,Drowsy,Processed,13,13,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.084010840108401
sample_23.csv,5.0,60,Drowsy,Raw,10,10,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.299999999999999,4.0,8.0,1.9849870982875908
sample_23.csv,5.0,120,Awake,Processed,22,22,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0087202781516373
sample_23.csv,5.0,120,Awake,Raw,15,15,100.0,5.0,1.0,5.0,4.0,4.5,5.0,5.5,6.6,4.0,10.0,2.702702702702702
sample_23.csv,5.0,120,Drowsy,Processed,4,4,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.263477088948787
sample_23.csv,5.0,120,Drowsy,Raw,4,4,100.0,5.0,2.0,4.0,4.0,4.0,5.0,6.0,6.0,4.0,6.0,1.7111761163210875
sample_23.csv,5.0,180,Awake,Processed,15,15,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0295434198746642
sample_23.csv,5.0,180,Awake,Raw,9,9,100.0,5.0,1.0,5.0,4.8,5.0,5.0,6.0,7.0,4.0,7.0,2.671156004489338
sample_23.csv,5.0,180,Drowsy,Processed,1,1,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.051924798567592
sample_23.csv,5.0,180,Drowsy,Raw,1,1,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.5212527964205815
sample_25.csv,1.0,60,Awake,Processed,27,25,92.5925925925926,5.0,1.0,5.0,5.0,5.0,5.0,6.0,7.0,5.0,9.0,0.3387533875338753
sample_25.csv,1.0,60,Awake,Raw,27,4,14.814814814814813,5.5,2.0,4.0,4.3,4.75,5.5,6.75,8.100000000000001,4.0,9.0,1.9795221843003408
sample_25.csv,1.0,60,Drowsy,Processed,15,12,80.0,6.0,1.25,5.0,5.0,5.0,6.0,6.25,7.0,5.0,9.0,0.4742547425474254
sample_25.csv,1.0,60,Drowsy,Raw,15,5,33.33333333333333,6.0,0.0,6.0,5.4,6.0,6.0,6.0,8.4,5.0,10.0,1.7808219178082192
sample_25.csv,1.0,120,Awake,Processed,12,12,100.0,6.0,0.25,6.0,5.0,5.75,6.0,6.0,6.9,5.0,7.0,0.3204906388868653
sample_25.csv,1.0,120,Awake,Raw,12,2,16.666666666666664,6.5,0.5,6.0,6.1,6.25,6.5,6.75,6.9,6.0,7.0,1.9224283305227656
sample_25.csv,1.0,120,Drowsy,Processed,7,6,85.71428571428571,6.0,0.75,6.0,5.5,6.0,6.0,6.75,7.0,5.0,7.0,0.6056527590847914
sample_25.csv,1.0,120,Drowsy,Raw,7,2,28.57142857142857,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.2162162162162162
sample_25.csv,1.0,180,Awake,Processed,6,6,100.0,6.0,0.0,6.0,5.5,6.0,6.0,6.0,6.5,5.0,7.0,0.4253413924334005
sample_25.csv,1.0,180,Awake,Raw,6,1,16.666666666666664,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.5689418565488347
sample_25.csv,1.0,180,Drowsy,Processed,4,4,100.0,6.5,1.0,6.0,6.0,6.0,6.5,7.0,7.0,6.0,7.0,0.481538100926951
sample_25.csv,1.0,180,Drowsy,Raw,4,1,25.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.3238371193719987
sample_25.csv,2.0,60,Awake,Processed,27,27,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,0.3387533875338753
sample_25.csv,2.0,60,Awake,Raw,27,14,51.85185185185185,5.0,0.75,5.0,4.3,5.0,5.0,5.75,6.700000000000001,4.0,8.0,1.9795221843003408
sample_25.csv,2.0,60,Drowsy,Processed,15,15,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,0.4742547425474254
sample_25.csv,2.0,60,Drowsy,Raw,15,9,60.0,5.0,1.0,6.0,4.0,5.0,5.0,6.0,6.0,4.0,6.0,1.7808219178082192
sample_25.csv,2.0,120,Awake,Processed,12,12,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,0.3204906388868653
sample_25.csv,2.0,120,Awake,Raw,12,8,66.66666666666666,6.0,0.25,6.0,4.7,5.75,6.0,6.0,6.3,4.0,7.0,1.9224283305227656
sample_25.csv,2.0,120,Drowsy,Processed,7,7,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.6056527590847914
sample_25.csv,2.0,120,Drowsy,Raw,7,5,71.42857142857143,6.0,1.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,1.2162162162162162
sample_25.csv,2.0,180,Awake,Processed,6,6,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.4253413924334005
sample_25.csv,2.0,180,Awake,Raw,6,5,83.33333333333334,6.0,0.0,6.0,6.0,6.0,6.0,6.0,8.4,6.0,10.0,1.5689418565488347
sample_25.csv,2.0,180,Drowsy,Processed,4,4,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.481538100926951
sample_25.csv,2.0,180,Drowsy,Raw,4,4,100.0,6.0,0.75,6.0,4.6,5.5,6.0,6.25,6.7,4.0,7.0,1.3238371193719987
sample_25.csv,3.0,60,Awake,Processed,27,27,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.3387533875338753
sample_25.csv,3.0,60,Awake,Raw,27,25,92.5925925925926,5.0,1.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,8.0,1.9795221843003408
sample_25.csv,3.0,60,Drowsy,Processed,15,15,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.4742547425474254
sample_25.csv,3.0,60,Drowsy,Raw,15,15,100.0,5.0,2.0,4.0,4.0,4.0,5.0,6.0,6.0,4.0,6.0,1.7808219178082192
sample_25.csv,3.0,120,Awake,Processed,12,12,100.0,4.0,0.25,4.0,4.0,4.0,4.0,4.25,5.0,4.0,5.0,0.3204906388868653
sample_25.csv,3.0,120,Awake,Raw,12,12,100.0,5.0,0.25,5.0,5.0,5.0,5.0,5.25,6.9,4.0,7.0,1.9224283305227656
sample_25.csv,3.0,120,Drowsy,Processed,7,7,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.6056527590847914
sample_25.csv,3.0,120,Drowsy,Raw,7,7,100.0,5.0,1.0,4.0,4.0,4.0,5.0,5.0,5.4,4.0,6.0,1.2162162162162162
sample_25.csv,3.0,180,Awake,Processed,6,6,100.0,4.5,1.0,4.0,4.0,4.0,4.5,5.0,5.0,4.0,5.0,0.4253413924334005
sample_25.csv,3.0,180,Awake,Raw,6,6,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.5,5.0,6.0,1.5689418565488347
sample_25.csv,3.0,180,Drowsy,Processed,4,4,100.0,4.0,0.25,4.0,4.0,4.0,4.0,4.25,4.7,4.0,5.0,0.481538100926951
sample_25.csv,3.0,180,Drowsy,Raw,4,4,100.0,5.0,0.5,5.0,4.3,4.75,5.0,5.25,5.7,4.0,6.0,1.3238371193719987
sample_25.csv,4.0,60,Awake,Processed,27,27,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.3387533875338753
sample_25.csv,4.0,60,Awake,Raw,27,27,100.0,4.0,0.5,4.0,4.0,4.0,4.0,4.5,5.0,3.0,5.0,1.9795221843003408
sample_25.csv,4.0,60,Drowsy,Processed,15,15,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.4742547425474254
sample_25.csv,4.0,60,Drowsy,Raw,15,15,100.0,4.0,0.0,4.0,3.4000000000000004,4.0,4.0,4.0,4.6,3.0,6.0,1.7808219178082192
sample_25.csv,4.0,120,Awake,Processed,12,12,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.3204906388868653
sample_25.csv,4.0,120,Awake,Raw,12,12,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.9224283305227656
sample_25.csv,4.0,120,Drowsy,Processed,7,7,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.6056527590847914
sample_25.csv,4.0,120,Drowsy,Raw,7,7,100.0,4.0,0.5,4.0,4.0,4.0,4.0,4.5,5.0,4.0,5.0,1.2162162162162162
sample_25.csv,4.0,180,Awake,Processed,6,6,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.4253413924334005
sample_25.csv,4.0,180,Awake,Raw,6,6,100.0,5.0,0.75,5.0,4.0,4.25,5.0,5.0,5.0,4.0,5.0,1.5689418565488347
sample_25.csv,4.0,180,Drowsy,Processed,4,4,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.481538100926951
sample_25.csv,4.0,180,Drowsy,Raw,4,4,100.0,4.0,0.25,4.0,4.0,4.0,4.0,4.25,4.7,4.0,5.0,1.3238371193719987
sample_25.csv,5.0,60,Awake,Processed,27,27,100.0,4.0,0.0,4.0,3.6,4.0,4.0,4.0,4.0,3.0,4.0,0.3387533875338753
sample_25.csv,5.0,60,Awake,Raw,27,27,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.9795221843003408
sample_25.csv,5.0,60,Drowsy,Processed,15,15,100.0,4.0,0.5,4.0,3.0,3.5,4.0,4.0,4.0,3.0,4.0,0.4742547425474254
sample_25.csv,5.0,60,Drowsy,Raw,15,15,100.0,4.0,0.5,4.0,3.0,3.5,4.0,4.0,4.0,3.0,4.0,1.7808219178082192
sample_25.csv,5.0,120,Awake,Processed,12,12,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.3204906388868653
sample_25.csv,5.0,120,Awake,Raw,12,12,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.9224283305227656
sample_25.csv,5.0,120,Drowsy,Processed,7,7,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.6056527590847914
sample_25.csv,5.0,120,Drowsy,Raw,7,7,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.2162162162162162
sample_25.csv,5.0,180,Awake,Processed,6,6,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.4253413924334005
sample_25.csv,5.0,180,Awake,Raw,6,6,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,5.0,1.5689418565488347
sample_25.csv,5.0,180,Drowsy,Processed,4,4,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.481538100926951
sample_25.csv,5.0,180,Drowsy,Raw,4,4,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.3238371193719987
sample_4.csv,1.0,60,Awake,Processed,29,14,48.275862068965516,6.0,2.0,5.0,5.0,5.0,6.0,7.0,8.400000000000002,5.0,10.0,1.021798365122616
sample_4.csv,1.0,60,Awake,Raw,29,1,3.4482758620689653,8.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.7586206896551726
sample_4.csv,1.0,60,Drowsy,Processed,17,12,70.58823529411765,6.5,2.25,8.0,5.0,5.75,6.5,8.0,8.0,5.0,10.0,0.8174386920980926
sample_4.csv,1.0,60,Drowsy,Raw,17,2,11.76470588235294,7.5,1.5,6.0,6.3,6.75,7.5,8.25,8.7,6.0,9.0,2.3208191126279862
sample_4.csv,1.0,120,Awake,Processed,13,6,46.15384615384615,7.5,1.75,7.0,6.5,7.0,7.5,8.75,9.0,6.0,9.0,1.2807549713515336
sample_4.csv,1.0,120,Awake,Raw,13,0,0.0,,,,,,,,,,,3.3175355450236967
sample_4.csv,1.0,120,Drowsy,Processed,7,4,57.14285714285714,6.0,2.5,5.0,5.0,5.0,6.0,7.5,8.4,5.0,9.0,0.9449881876476544
sample_4.csv,1.0,120,Drowsy,Raw,7,1,14.285714285714285,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.2681110358835475
sample_4.csv,1.0,180,Awake,Processed,8,3,37.5,8.0,0.5,8.0,7.2,7.5,8.0,8.0,8.0,7.0,8.0,1.2081759770277527
sample_4.csv,1.0,180,Awake,Raw,8,0,0.0,,,,,,,,,,,3.1018206338503034
sample_4.csv,1.0,180,Drowsy,Processed,5,3,60.0,6.0,1.0,6.0,6.0,6.0,6.0,7.0,7.6,6.0,8.0,0.8730691739422431
sample_4.csv,1.0,180,Drowsy,Raw,5,0,0.0,,,,,,,,,,,1.8165507961426328
sample_4.csv,2.0,60,Awake,Processed,29,28,96.55172413793103,5.0,0.0,5.0,5.0,5.0,5.0,5.0,6.300000000000001,4.0,9.0,1.021798365122616
sample_4.csv,2.0,60,Awake,Raw,29,7,24.137931034482758,8.0,2.0,6.0,6.0,6.5,8.0,8.5,9.4,6.0,10.0,2.7586206896551726
sample_4.csv,2.0,60,Drowsy,Processed,17,17,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.4,4.0,6.0,0.8174386920980926
sample_4.csv,2.0,60,Drowsy,Raw,17,5,29.411764705882355,6.0,2.0,4.0,4.0,4.0,6.0,6.0,7.2,4.0,8.0,2.3208191126279862
sample_4.csv,2.0,120,Awake,Processed,13,12,92.3076923076923,5.5,1.0,5.0,5.0,5.0,5.5,6.0,6.9,5.0,7.0,1.2807549713515336
sample_4.csv,2.0,120,Awake,Raw,13,1,7.6923076923076925,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3.3175355450236967
sample_4.csv,2.0,120,Drowsy,Processed,7,7,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.9449881876476544
sample_4.csv,2.0,120,Drowsy,Raw,7,2,28.57142857142857,4.5,0.5,4.0,4.1,4.25,4.5,4.75,4.9,4.0,5.0,2.2681110358835475
sample_4.csv,2.0,180,Awake,Processed,8,8,100.0,6.0,0.25,6.0,5.0,5.75,6.0,6.0,6.0,5.0,6.0,1.2081759770277527
sample_4.csv,2.0,180,Awake,Raw,8,0,0.0,,,,,,,,,,,3.1018206338503034
sample_4.csv,2.0,180,Drowsy,Processed,5,5,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.8730691739422431
sample_4.csv,2.0,180,Drowsy,Raw,5,3,60.0,6.0,1.5,6.0,6.0,6.0,6.0,7.5,8.4,6.0,9.0,1.8165507961426328
sample_4.csv,3.0,60,Awake,Processed,29,29,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,1.021798365122616
sample_4.csv,3.0,60,Awake,Raw,29,16,55.172413793103445,6.0,3.0,5.0,5.0,5.0,6.0,8.0,9.5,4.0,10.0,2.7586206896551726
sample_4.csv,3.0,60,Drowsy,Processed,17,17,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.4,4.0,5.0,0.8174386920980926
sample_4.csv,3.0,60,Drowsy,Raw,17,14,82.35294117647058,6.0,2.75,4.0,4.0,5.0,6.0,7.75,9.0,4.0,9.0,2.3208191126279862
